Bodenlaborwerte_ID,Probenahme_Boden_ID,Ph_Wert,Ct,C_hwl,Nt,NO3_N,NH4_N,CaCO3_C,P,K,Mg,Ca,B,Cu,Mn,Mo,Zn,F,Grobsand,Mittelsand,Feinsand,Grobschluff,Mittelschluff,Feinschluff,Ton,P_Koenigswasser,Mg_Koenigswasser,Ca_Koenigswasser,B_Koenigswasser,Cu_Koenigswasser,Mn_Koenigswasser,Mo_Koenigswasser,Zn_Koenigswasser,Al_Koenigswasser,Fe_Koenigswasser,S_Koenigswasser,Sr_Koenigswasser,Ti_Koenigswasser,Cd_Koenigswasser,Ni_Koenigswasser,Pb_Koenigswasser,Bemerkungen_ID
3287,3287,6.6,730,,53,,,,11.7,10.53,6.22,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,3288,6.1,515,,41,,,,9.5,8.36,5.09,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,3289,6.5,560,,49,,,,11.33,17.81,5.1,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,3290,6.6,535,,38,,,,9.65,11.7,5.46,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,3291,6.3,610,,47,,,,10.14,13.77,5.51,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,3292,6.2,325,,28,,,,4.77,4.8,5.08,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,3293,6.4,480,,42,,,,8.9,11.6,4.78,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,3294,6.3,200,,20,,,,5.54,4.04,4.58,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,3295,6.5,560,,40,,,,10.31,11.15,5.34,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,3296,6.6,310,,24,,,,5.54,6.97,4.31,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,3297,6.2,580,,45,,,,10.78,7.87,5.65,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,3298,6.5,225,,22,,,,5.39,4.69,5.04,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,3299,6.5,415,,36,,,,5.56,7.34,5.18,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,3300,6.7,205,,19,,,,2.45,4.36,4.63,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,3301,6.8,680,,44,,,,16.21,17.97,5.9,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,3302,6.4,580,,49,,,,12.87,11.33,5.6,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,3303,6.5,595,,47,,,,10.4,14.55,5.33,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,3304,6.6,485,,38,,,,8.5,8.87,5.58,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,3305,6.5,505,,44,,,,11.53,17.89,4.12,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,3306,6.5,355,,28,,,,5.13,8.5,5.53,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,3307,6.4,510,,41,,,,9.27,10.64,4.42,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,3308,6.3,280,,22,,,,4.86,6.91,4.69,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,3309,6.3,580,,47,,,,11.8,10.7,5.46,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,3310,6.6,215,,21,,,,8.23,8.26,3.69,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,3311,6.4,560,,48,,,,10.49,10.21,5.38,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,3312,6.6,195,,17,,,,5,4.34,4.07,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,3313,6.5,575,,42,,,,9.55,10.84,5.64,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,3314,6.6,335,,26,,,,6.64,8.85,5.25,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,3315,6.7,590,,49,,,,10.8,10.29,5.91,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,3316,5.7,470,,36,,,,7.8,9.34,4.07,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,3317,6.4,680,,55,,,,12.4,14.9,5.55,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,3318,6.3,530,,41,,,,10.85,9.14,5.51,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,3319,6.3,565,,52,,,,10.2,13.44,5.04,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,3320,6.1,350,,27,,,,8.71,6.8,3.81,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3321,3321,6.4,430,,41,,,,9.91,13.81,3.98,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,3322,6.2,200,,18,,,,5.81,7.23,3.93,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,3323,5.9,560,,48,,,,10.59,8.38,5.16,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324,3324,6,210,,21,,,,5.78,6.27,3.3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,3325,6.2,457,,36,,,,7.29,5.7,3.5,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,3326,6.1,160,,15,,,,3.24,3.85,3.2,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,3327,6.2,550,,46,,,,11.2,9.59,5.88,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,3328,6.3,360,,24,,,,7.68,8.3,4.07,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,3329,6.4,630,,48,,,,12.5,15.25,5.48,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,3330,6.1,415,,39,,,,9.91,9.9,4.86,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,3331,6.3,435,,51,,,,10.73,10.16,5.38,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,3332,5.8,330,,28,,,,6.17,6.85,3.46,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,3333,6.4,515,,49,,,,9.64,11.58,4.42,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,3334,6.4,355,,26,,,,7.19,6.39,4.2,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335,3335,6.1,400,,35,,,,9.44,13.36,3.12,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,3336,6.1,115,,13,,,,3.75,5.94,2.96,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,3337,6.2,530,,32,,,,12.29,12.25,4.06,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,3338,6.4,170,,18,,,,7.02,6.54,2.84,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,3339,6.5,385,,35,,,,7.03,6.25,4.72,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,3340,6.5,195,,17,,,,4.05,4.24,3.47,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,3341,6.4,485,,41,,,,8.9,10.76,5.12,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,3342,6.4,260,,22,,,,6.8,6.6,4.43,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343,3343,6.5,535,,40,,,,10.61,12.6,5.27,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,3344,6.4,410,,34,,,,7.43,10.82,4.77,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,3345,6.3,515,,36,,,,9.38,11.09,4.43,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346,3346,6.3,190,,18,,,,3.38,5.96,3.55,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,3347,6.2,635,,54,,,,11.17,8.26,5.86,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,3348,6.1,405,,33,,,,7.73,6.48,3.66,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,3349,6.1,510,,37,,,,8.5,9.26,3.75,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,3350,5.8,170,,15,,,,3.93,4.51,3.28,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,3351,6.4,460,,39,,,,9.2,7.64,5.4,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,3352,7.3,290,,22,,,,5.18,6.05,6.08,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,3353,6.5,365,,31,,,,9.44,11.07,4.15,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,3354,6.6,180,,18,,,,6.04,6.29,3.78,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355,3355,6.4,460,,38,,,,7.6,10.53,5.48,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3356,3356,6.1,300,,24,,,,3.87,8.77,4.01,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,3357,5.8,605,,47,,,,9.17,10.04,4.58,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,3358,5,380,,37,,,,7.23,7.17,3.51,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,3359,6.5,465,,32,,,,9,10.27,4.63,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,3360,6.4,325,,25,,,,6.68,5.74,4.48,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361,3361,6.2,510,,38,,,,8.59,8.46,5.13,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,3362,6.3,310,,28,,,,6.51,5.37,4.09,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,3363,6.4,525,,37,,,,9.4,12.38,4.51,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,3364,6.4,190,,19,,,,4.88,6.43,3.94,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,3365,6.1,440,,31,,,,8.13,9.77,4.69,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,3366,5.7,140,,13,,,,3.47,4.28,3.08,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,3367,6.5,385,,31,,,,8.42,9.71,3.69,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,3368,6.6,210,,20,,,,4.8,6.23,3.39,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,3369,,,,,1.21,0,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,
3370,3370,,,,,0.21,0,,,,,,,,,,,5.06,,,,,,,,,,,,,,,,,,,,,,,,
3371,3371,,,,,1.29,0,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,
3372,3372,,,,,0.23,0,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,
3373,3373,,,,,0.94,0,,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,
3374,3374,,,,,0.06,0,,,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,
3375,3375,,,,,0.72,0,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,
3376,3376,,,,,0.04,0,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,
3377,3377,,,,,0.95,0,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,
3378,3378,,,,,0.08,0,,,,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,
3379,3379,,,,,0.53,0,,,,,,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,
3380,3380,,,,,0.08,0,,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,
3381,3381,,,,,0.21,0,,,,,,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,
3382,3382,,,,,0.04,0,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,
3383,3383,,,,,1.15,0,,,,,,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,
3384,3384,,,,,0.24,0,,,,,,,,,,,4.68,,,,,,,,,,,,,,,,,,,,,,,,
3385,3385,,,,,0.53,0,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,
3386,3386,,,,,0.03,0,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,
3387,3387,,,,,1.15,0,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,
3388,3388,,,,,0.06,0,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,
3389,3389,,,,,2.46,0,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,
3390,3390,,,,,0.47,0,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,
3391,3391,,,,,4.5,0.05,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,
3392,3392,,,,,0.14,0,,,,,,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,
3393,3393,,,,,1.56,0,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,
3394,3394,,,,,0.15,0,,,,,,,,,,,5.88,,,,,,,,,,,,,,,,,,,,,,,,
3395,3395,,,,,0.46,0,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,
3396,3396,,,,,0.04,0,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,
3397,3397,,,,,1.21,0,,,,,,,,,,,4.09,,,,,,,,,,,,,,,,,,,,,,,,
3398,3398,,,,,0.11,0,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,
3399,3399,,,,,2.16,0.04,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,
3400,3400,,,,,0.15,0,,,,,,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,
3401,3401,,,,,1.42,0,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,
3402,3402,,,,,0.18,0,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,
3403,3403,,,,,2.11,0.01,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,
3404,3404,,,,,0.18,0,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,
3405,3405,,,,,0.59,0,,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,
3406,3406,,,,,0.09,0,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,
3407,3407,,,,,2.35,0,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,
3408,3408,,,,,0.15,0,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,
3409,3409,,,,,0.56,0,,,,,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,
3410,3410,,,,,0.05,0,,,,,,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,
3411,3411,,,,,0.49,0,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,
3412,3412,,,,,0.08,0,,,,,,,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,,
3413,3413,,,,,1.58,0,,,,,,,,,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,
3414,3414,,,,,0.09,0,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,,
3415,3415,,,,,2.12,0.01,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,
3416,3416,,,,,0.27,0,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,
3417,3417,,,,,1.34,0,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,
3418,3418,,,,,0.08,0,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,
3419,3419,,,,,1.26,0,,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,
3420,3420,,,,,0.16,0,,,,,,,,,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,
3421,3421,,,,,2.01,0,,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,
3422,3422,,,,,0.19,0,,,,,,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,
3423,3423,,,,,0.7,0,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,
3424,3424,,,,,0.1,0,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,
3425,3425,,,,,2.56,0,,,,,,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,
3426,3426,,,,,0.05,0,,,,,,,,,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,
3427,3427,,,,,0.94,0,,,,,,,,,,,4.59,,,,,,,,,,,,,,,,,,,,,,,,
3428,3428,,,,,0.16,0,,,,,,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,,,,
3429,3429,,,,,0.63,0,,,,,,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,
3430,3430,,,,,0.07,0,,,,,,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,
3431,3431,,,,,0.91,0,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,
3432,3432,,,,,0,0,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,
3433,3433,,,,,0.62,0,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,
3434,3434,,,,,0.02,0,,,,,,,,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,,
3435,3435,,,,,0.92,0,,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,
3436,3436,,,,,0.08,0,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,
3437,3437,,,,,0.49,0,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,
3438,3438,,,,,0.07,0,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,
3439,3439,,,,,2.16,0,,,,,,,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,
3440,3440,,,,,0.06,0,,,,,,,,,,,5.18,,,,,,,,,,,,,,,,,,,,,,,,
3441,3441,,,,,1.42,0,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,
3442,3442,,,,,0.08,0,,,,,,,,,,,5.01,,,,,,,,,,,,,,,,,,,,,,,,
3443,3443,,,,,0.86,0,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,
3444,3444,,,,,0.04,0,,,,,,,,,,,5.15,,,,,,,,,,,,,,,,,,,,,,,,
3445,3445,,,,,1.73,0,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,
3446,3446,,,,,0.07,0,,,,,,,,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,,
3447,3447,,,,,2.48,0,,,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,
3448,3448,,,,,0.12,0,,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,
3449,3449,,,,,0.51,0,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,
3450,3450,,,,,0.01,0,,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,
3451,3451,,,,,0.46,0,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,
3452,3452,,,,,0.02,0,,,,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,
3453,3453,,,,,1.64,0,,,,,,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,
3454,3454,,,,,0.07,0,,,,,,,,,,,4.64,,,,,,,,,,,,,,,,,,,,,,,,
3455,3455,,,,,0.77,0,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,
3456,3456,,,,,0.12,0,,,,,,,,,,,5.13,,,,,,,,,,,,,,,,,,,,,,,,
3457,3457,,,,,3.13,0,,,,,,,,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,
3458,3458,,,,,0.13,0,,,,,,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,
3459,3459,,,,,0.84,0,,,,,,,,,,,4.14,,,,,,,,,,,,,,,,,,,,,,,,
3460,3460,,,,,0.09,0,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,
3461,3461,,,,,0.76,0,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
3462,3462,,,,,0.08,0,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,
3463,3463,,,,,1.42,0,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
3464,3464,,,,,0.21,0,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,
3465,3465,,,,,0.46,0,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,
3466,3466,,,,,0.02,0,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,
3467,3467,,,,,1.71,0,,,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,
3468,3468,,,,,0.08,0,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,
3469,3469,,,,,1.53,0,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
3470,3470,,,,,0.11,0,,,,,,,,,,,4.86,,,,,,,,,,,,,,,,,,,,,,,,
3471,3471,,,,,1.3,0,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,
3472,3472,,,,,0.11,0,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,
3473,3473,,,,,1.06,0,,,,,,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,
3474,3474,,,,,0.07,0,,,,,,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,
3475,3475,,,,,1.75,0,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,
3476,3476,,,,,0.13,0,,,,,,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,
3477,3477,,,,,0.98,0,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,
3478,3478,,,,,0.12,0,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,
3479,3479,,,,,0.53,0,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,
3480,3480,,,,,0.03,0,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,
3481,3481,,,,,0.87,0,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,
3482,3482,,,,,0.06,0,,,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,
3483,3483,,,,,0.66,0,,,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,
3484,3484,,,,,0.01,0,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,,,,
3485,3485,,,,,0.59,0,,,,,,,,,,,5.02,,,,,,,,,,,,,,,,,,,,,,,,
3486,3486,,,,,0.03,0,,,,,,,,,,,5.12,,,,,,,,,,,,,,,,,,,,,,,,
3487,3487,,,,,0.39,0,,,,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,
3488,3488,,,,,0,0,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,
3489,3489,,,,,0.54,0,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,
3490,3490,,,,,0,0,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,
3491,3491,,,,,3.71,0.08,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,
3492,3492,,,,,0.25,0,,,,,,,,,,,5.85,,,,,,,,,,,,,,,,,,,,,,,,
3493,3493,,,,,0.89,0,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,
3494,3494,,,,,0.01,0,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,
3495,3495,,,,,2.67,0,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,
3496,3496,,,,,0.14,0,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,
3497,3497,,,,,0.65,0,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,
3498,3498,,,,,0.02,0,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,
3499,3499,,,,,1.95,0,,,,,,,,,,,4.26,,,,,,,,,,,,,,,,,,,,,,,,
3500,3500,,,,,0.14,0,,,,,,,,,,,6.36,,,,,,,,,,,,,,,,,,,,,,,,
3501,3501,,,,,0.96,0,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,
3502,3502,,,,,0.05,0,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,
3503,3503,,,,,1.06,0,,,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,
3504,3504,,,,,0.14,0,,,,,,,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,
3505,3505,,,,,1.63,0.02,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,
3506,3506,,,,,0.1,0,,,,,,,,,,,6.59,,,,,,,,,,,,,,,,,,,,,,,,
3507,3507,,,,,0.93,0,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,
3508,3508,,,,,0.07,0,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,
3509,3509,,,,,0.96,0.01,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,
3510,3510,,,,,0.04,0,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,
3511,3511,,,,,0.65,0,,,,,,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,
3512,3512,,,,,0.03,0,,,,,,,,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,
3513,3513,,,,,0.67,0,,,,,,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,
3514,3514,,,,,0.13,0,,,,,,,,,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,
3515,3515,,,,,1.51,0.03,,,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,
3516,3516,,,,,0.18,0,,,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,,,
3517,3517,,,,,0.54,0,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,
3518,3518,,,,,0.04,0,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,
3519,3519,,,,,0.94,0,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,
3520,3520,,,,,0.12,0,,,,,,,,,,,6.46,,,,,,,,,,,,,,,,,,,,,,,,
3521,3521,,,,,1.71,0.02,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,
3522,3522,,,,,0.11,0,,,,,,,,,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,
3523,3523,,,,,0.77,0,,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,
3524,3524,,,,,0.03,0,,,,,,,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,
3525,3525,,,,,0.86,0,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,
3526,3526,,,,,0.14,0,,,,,,,,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,,
