OBJECTID,ID,signal_ID,personal_ID,Date,year_month,site,plot,day,position,component,management,season,net_flux,gross_emission,gross_uptake,CO2_flux,ST,WFPS,BD,NH4,NO3,mineral_N,MIN_CO2,MBN,MBC,nirK,nirS,nosZI,nosZII
490,0,D_AF_r3_1m,D_AF_r3_1m,2018-12-14T00:00:00,2018_12,D,D p10,254,b_1m,b_crop_row,D_agro,c_fall,-0.0601,0.2209,0.2246,0.0398,-0.2,35.67,0.79,0.1833,0.6708,0.8541,21.4597989949749,,,936784998.67,71666862.11,206379532.28,347891484.89
491,0,D_AF_r3_7m,D_AF_r3_7m,2018-12-14T00:00:00,2018_12,D,D p11,254,c_7m,b_crop_row,D_agro,c_fall,-0.0581,0.2204,0.1819,0.0563,-0.6,29.63,0.67,0.2629,0.5158,0.7787,13.8312611012433,,,610453795.67,81894722.7,172455646.93,215459970.66
492,0,D_AF_r3_24m,D_AF_r3_24m,2018-12-14T00:00:00,2018_12,D,D p12,254,d_24m,b_crop_row,D_agro,c_fall,-0.0056,0.0911,0.0513,0.0375,-0.5,33.54,0.6,0.401,0.8791,1.2801,34.136,,,416324974.77,32625131.09,113137001.57,116710012.63
493,0,D_AF_r4_T,D_AF_r4_T,2018-12-14T00:00:00,2018_12,D,D p13,254,a_tree,a_tree_row,D_agro,c_fall,-0.0345,0.1473,0.1384,0.1209,-0.7,51.74,1.23,0.346,0.2161,0.562,4.64846980976013,,,1124667919.04,129009989,251026699.21,279577481.62
494,0,D_AF_r4_1m,D_AF_r4_1m,2018-12-14T00:00:00,2018_12,D,D p14,254,b_1m,b_crop_row,D_agro,c_fall,-0.0407,0.0248,0.0447,0.0366,-0.8,35.07,0.89,0.123,0.7976,0.9206,25.1530054644809,,,989209359.6,47713468.41,114664636.26,204102151.43
495,0,D_AF_r4_7m,D_AF_r4_7m,2018-12-14T00:00:00,2018_12,D,D p15,254,c_7m,b_crop_row,D_agro,c_fall,-0.0394,0.3809,0.3254,0.0167,-0.6,28.42,0.78,0.1679,0.4936,0.6615,39.6107784431138,,,449665167.82,80638148.45,185255312.58,299809815.44
496,0,D_AF_r4_24m,D_AF_r4_24m,2018-12-14T00:00:00,2018_12,D,D p16,254,d_24m,b_crop_row,D_agro,c_fall,-0.0203,0.1141,0.0816,0.044,-0.5,30.56,0.89,0.3744,0.5234,0.8978,20.4045454545455,,,576649290.78,43273968.38,109246604.09,220305364.19
497,0,D_C_r1,D_C_r1,2018-12-14T00:00:00,2018_12,D,D p17,254,e_C,c_mono,D_c_mono,c_fall,-0.0559,0,0,0.0071,-0.5,21.67,0.77,0.3177,0.8464,1.1641,163.957746478873,,,428174636.21,82346685.16,219385453.98,135808900.43
498,0,D_C_r2,D_C_r2,2018-12-14T00:00:00,2018_12,D,D p18,254,e_C,c_mono,D_c_mono,c_fall,-0.0578,0,0.0332,0.0402,-0.5,23.34,0.69,0.4464,0.6531,1.0995,27.3507462686567,,,501549610.26,95060216.21,187036613.67,230308449.13
499,0,D_C_r3,D_C_r3,2018-12-14T00:00:00,2018_12,D,D p19,254,e_C,c_mono,D_c_mono,c_fall,-0.0445,0.0821,0.0931,,-0.5,23.51,0.51,0.1929,1.0936,1.2865,,,,621337462.34,114001592.39,239982868.18,152317684.18
500,0,D_C_r4,D_C_r4,2018-12-14T00:00:00,2018_12,D,D p20,254,e_C,c_mono,D_c_mono,c_fall,-0.0431,0.0287,0.0349,0.0019,-0.6,23.81,0.43,0.1354,0.896,1.0314,542.842105263158,,,594313206.32,56173567.93,113837765.25,157017689.35
501,0,D_AF_r1_T,D_AF_r1_T,2019-03-04T00:00:00,2019_2,D,D p1,334,a_tree,a_tree_row,D_agro,c_fall,-0.0413,0.2149,0.1971,1.1561,13.7,48.2,1.07,0.7671,7.0234,7.7905,6.73860392699593,,,1382576400.77,57712275.71,62092201.93,127051513.42
502,0,D_AF_r1_1m,D_AF_r1_1m,2019-03-04T00:00:00,2019_2,D,D p2,334,b_1m,b_crop_row,D_agro,c_fall,0.2617,0.4654,0.1232,1.7976,13.4,44.48,0.91,1.1983,2.1336,3.332,1.85358255451713,,,2726602707.76,88417824.33,160990519.37,214514248.44
503,0,D_AF_r1_7m,D_AF_r1_7m,2019-03-04T00:00:00,2019_2,D,D p3,334,c_7m,b_crop_row,D_agro,c_fall,0.003,0.0422,0.0305,1.0235,13.9,26.55,0.9,0.5056,3.4397,3.9452,3.85461651196873,,,705235188.08,57374641.57,78589068.54,142973624.45
504,0,D_AF_r1_24m,D_AF_r1_24m,2019-03-04T00:00:00,2019_2,D,D p4,334,d_24m,b_crop_row,D_agro,c_fall,-0.0191,0,0.0065,0.8173,13.7,32.28,1,0.0351,3.6951,3.7302,4.56405236755169,,,824625364.25,43563986.82,51704238.97,109474679.16
505,0,D_AF_r2_T,D_AF_r2_T,2019-03-04T00:00:00,2019_2,D,D p5,334,a_tree,a_tree_row,D_agro,c_fall,0.0005,0.0737,0.0405,1.5296,13.1,44.72,1.13,3.0435,0.4783,3.5218,2.3024320083682,,,1463698657.26,71926090.86,87616400.76,151840552.33
506,0,D_AF_r2_1m,D_AF_r2_1m,2019-03-04T00:00:00,2019_2,D,D p6,334,b_1m,b_crop_row,D_agro,c_fall,-0.0375,0.1109,0.0708,0.7254,12.7,39.66,0.98,0.1956,3.477,3.6726,5.06286186931348,,,893913518.22,34945699.64,65721327.41,163095672.68
507,0,D_AF_r2_7m,D_AF_r2_7m,2019-03-04T00:00:00,2019_2,D,D p7,334,c_7m,b_crop_row,D_agro,c_fall,-0.0042,0.0978,0.0711,1.2999,12.1,28.07,0.97,0.115,3.9103,4.0253,3.09662281713978,,,1128306147.8,37865839.5,65548423.28,250144434.77
508,0,D_AF_r2_24m,D_AF_r2_24m,2019-03-04T00:00:00,2019_2,D,D p8,334,d_24m,b_crop_row,D_agro,c_fall,0.0045,0.2861,0.191,1.4504,12.4,36.24,1.04,2.618,3.6576,6.2756,4.32680639823497,,,1118403946.01,56818836.38,81788680.62,181600054.17
509,0,D_AF_r3_T,D_AF_r3_T,2019-03-04T00:00:00,2019_2,D,D p9,334,a_tree,a_tree_row,D_agro,c_fall,-0.025,0.2487,0.2103,1.0084,12.7,47.95,1.08,0.401,1.1763,1.5772,1.56406188020627,,,2469089385.6,68340997.02,122976696.96,224831106.14
510,0,D_AF_r3_1m,D_AF_r3_1m,2019-03-04T00:00:00,2019_2,D,D p10,334,b_1m,b_crop_row,D_agro,c_fall,0.028,0.0615,0.0203,1.0481,13.6,45.08,1.3,0.0862,2.7043,2.7905,2.6624367903826,,,866172153.53,52917726.11,52954255.37,179829038.4
511,0,D_AF_r3_7m,D_AF_r3_7m,2019-03-04T00:00:00,2019_2,D,D p11,334,c_7m,b_crop_row,D_agro,c_fall,0.1473,0.2868,0.0925,0.9576,11.8,31.29,1.04,0.4257,3.8198,4.2454,4.43337510442774,,,1204338026.39,43448590.09,52600816.79,241532325.69
512,0,D_AF_r3_24m,D_AF_r3_24m,2019-03-04T00:00:00,2019_2,D,D p12,334,d_24m,b_crop_row,D_agro,c_fall,0.1205,0.2855,0.1248,0.7703,10.8,30.46,0.95,0.9695,4.1587,5.1282,6.65740620537453,,,829175241.83,33241117.87,47403633.67,125390032.72
513,0,D_AF_r4_T,D_AF_r4_T,2019-03-04T00:00:00,2019_2,D,D p13,334,a_tree,a_tree_row,D_agro,c_fall,-0.0082,0.1731,0.1274,0.5741,10.7,50.55,0.83,1.1602,0.7453,1.9055,3.31910816930848,,,1860770080.33,82863611.86,121375258.55,246946712.07
514,0,D_AF_r4_1m,D_AF_r4_1m,2019-03-04T00:00:00,2019_2,D,D p14,334,b_1m,b_crop_row,D_agro,c_fall,-0.0193,0.0183,0.0269,0.4977,11.7,36.94,1.02,0.1175,1.5996,1.7171,3.45007032348805,,,1004234701.64,38768068.49,45779146.24,218734637.64
515,0,D_AF_r4_7m,D_AF_r4_7m,2019-03-04T00:00:00,2019_2,D,D p15,334,c_7m,b_crop_row,D_agro,c_fall,0.0296,0.0896,0.042,0.9015,11.6,27.01,0.72,0.383,3.6273,4.0103,4.44847476428175,,,1278393437.58,45335463.18,52336789.48,206592450.65
516,0,D_AF_r4_24m,D_AF_r4_24m,2019-03-04T00:00:00,2019_2,D,D p16,334,d_24m,b_crop_row,D_agro,c_fall,0.1034,0.1993,0.0681,0.6389,10.6,33.19,0.96,0.3513,5.6552,6.0065,9.40131475974331,,,1183762128.9,38621139.74,59534067.67,223532604.31
517,0,D_C_r1,D_C_r1,2019-03-04T00:00:00,2019_2,D,D p17,334,e_C,c_mono,D_c_mono,c_fall,0.0393,0.0634,0.0189,0.2309,10,32.42,0.86,0.3336,5.7909,6.1245,26.5244694673019,,,1051185790.98,32502442.19,75367310.77,151367580.73
518,0,D_C_r2,D_C_r2,2019-03-04T00:00:00,2019_2,D,D p18,334,e_C,c_mono,D_c_mono,c_fall,-0.0067,0.0825,0.0645,0.2173,9.9,30.15,1.13,0.3834,6.6231,7.0065,32.2434422457432,,,1283121555.27,76217664.96,89610043.86,169229772.15
519,0,D_C_r3,D_C_r3,2019-03-04T00:00:00,2019_2,D,D p19,334,e_C,c_mono,D_c_mono,c_fall,0.0181,0.1065,0.0712,0.2595,9.8,30.69,0.77,0.4227,6.4927,6.9153,26.6485549132948,,,1698908386.48,74996487.69,140396531.67,165795210.48
520,0,D_C_r4,D_C_r4,2019-03-04T00:00:00,2019_2,D,D p20,334,e_C,c_mono,D_c_mono,c_fall,-0.0031,0.2275,0.1679,0.1616,9.6,27.64,0.94,0.9115,5.9897,6.9012,42.7054455445545,,,925492011.92,27038037.28,51698400.74,92789982.86
521,0,D_AF_r1_T,D_AF_r1_T,2019-03-19T00:00:00,2019_3,D,D p1,349,a_tree,a_tree_row,D_agro,c_fall,-0.011,0.0668,0.0536,0.431,6.8,60.07,1.24,1.8413,3.0604,4.9016,11.3726218097448,93.6,,1789935489.81,58817801.78,114704935.96,98587685.15
522,0,D_AF_r1_1m,D_AF_r1_1m,2019-03-19T00:00:00,2019_3,D,D p2,349,b_1m,b_crop_row,D_agro,c_fall,0.0089,0.0976,0.058,0.7043,7.5,53.08,1.17,0.4006,8.0095,8.41,11.9409342609683,86.1,,1790366954.8,59859503.34,151156684.64,126518643.1
523,0,D_AF_r1_7m,D_AF_r1_7m,2019-03-19T00:00:00,2019_3,D,D p3,349,c_7m,b_crop_row,D_agro,c_fall,0.0854,0.1492,0.0362,0.5954,8.2,48.84,1.22,0.3087,5.0072,5.3158,8.9281155525697,70.6,,1265627055.47,46751578.32,111026608.46,113600989.18
524,0,D_AF_r1_24m,D_AF_r1_24m,2019-03-19T00:00:00,2019_3,D,D p4,349,d_24m,b_crop_row,D_agro,c_fall,0.0309,0.1321,0.0671,0.3537,7.2,49.11,1.26,1.4002,2.6831,4.0832,11.5442465366129,40.1,,765584557.38,10220793.52,62967819.09,73988440.6
525,0,D_AF_r2_T,D_AF_r2_T,2019-03-19T00:00:00,2019_3,D,D p5,349,a_tree,a_tree_row,D_agro,c_fall,-0.028,0.0804,0.0788,0.8631,7.8,67.84,1.14,2.4702,0.8183,3.2885,3.81010311667246,111.5,,2068958693.81,158126531.45,199404307.89,210894138.06
526,0,D_AF_r2_1m,D_AF_r2_1m,2019-03-19T00:00:00,2019_3,D,D p6,349,b_1m,b_crop_row,D_agro,c_fall,-0.0236,0.2377,0.2009,0.3052,7.3,53.13,1.05,0.2083,3.8414,4.0497,13.269003931848,67.6,,974372318.95,18149424.23,68159268.55,105581130.96
527,0,D_AF_r2_7m,D_AF_r2_7m,2019-03-19T00:00:00,2019_3,D,D p7,349,c_7m,b_crop_row,D_agro,c_fall,0.0095,0.1049,0.0628,0.5277,6.7,49.04,0.99,0.3289,2.4578,2.7867,5.28084138715179,62.9,,987770533.64,54679434.17,85634598.33,136235423.8
528,0,D_AF_r2_24m,D_AF_r2_24m,2019-03-19T00:00:00,2019_3,D,D p8,349,d_24m,b_crop_row,D_agro,c_fall,0.0067,0.0191,0.0064,0.4421,7.8,48.94,0.97,0.6222,2.3457,2.9678,6.71296086858177,51,,943002839.87,31343972.55,63717329.3,100710064.95
529,0,D_AF_r3_T,D_AF_r3_T,2019-03-19T00:00:00,2019_3,D,D p9,349,a_tree,a_tree_row,D_agro,c_fall,-0.0214,0.1297,0.112,0.5575,7.7,66.27,1.26,1.1356,1.755,2.8905,5.1847533632287,109.5,,1524018766.48,60927638.26,97745086.59,92985700.95
530,0,D_AF_r3_1m,D_AF_r3_1m,2019-03-19T00:00:00,2019_3,D,D p10,349,b_1m,b_crop_row,D_agro,c_fall,-0.0259,0.0464,0.0548,0.5248,7.7,50.89,1.03,0.352,7.1818,7.5338,14.3555640243902,66.2,,1010332202.22,56016490.47,68704371.56,109171088.57
531,0,D_AF_r3_7m,D_AF_r3_7m,2019-03-19T00:00:00,2019_3,D,D p11,349,c_7m,b_crop_row,D_agro,c_fall,-0.0536,0.0351,0.0575,0.8502,7.9,49.22,0.98,0.3846,4.283,4.6676,5.49000235238767,76.4,,1381872052.63,60241090.82,87044496.82,129772979.01
532,0,D_AF_r3_24m,D_AF_r3_24m,2019-03-19T00:00:00,2019_3,D,D p12,349,d_24m,b_crop_row,D_agro,c_fall,0,0.1179,0.0667,0.8561,7.5,51.59,1.01,0.9606,3.3052,4.2658,4.98282910874898,46.2,,913817375.81,35354535.64,75285230.01,92271828.25
533,0,D_AF_r4_T,D_AF_r4_T,2019-03-19T00:00:00,2019_3,D,D p13,349,a_tree,a_tree_row,D_agro,c_fall,-0.0304,0.1037,0.0943,0.7404,8,67.39,1.24,1.9257,1.051,2.9767,4.02039438141545,114.7,,2037565383.12,101195276.41,135651922.52,181273494.18
534,0,D_AF_r4_1m,D_AF_r4_1m,2019-03-19T00:00:00,2019_3,D,D p14,349,b_1m,b_crop_row,D_agro,c_fall,-0.0027,0.1756,0.1241,0.7615,7.6,53.48,1.05,0.3876,1.8079,2.1955,2.88312541037426,74.5,,909783789.04,42999564.51,71181720.37,134099729.03
535,0,D_AF_r4_7m,D_AF_r4_7m,2019-03-19T00:00:00,2019_3,D,D p15,349,c_7m,b_crop_row,D_agro,c_fall,-0.019,0.3291,0.2707,1.2389,7.5,54.56,1.02,0.5837,0.6603,1.244,1.00411655500848,130.2,,962008975.82,53636183.97,72346451.14,145479700.34
536,0,D_AF_r4_24m,D_AF_r4_24m,2019-03-19T00:00:00,2019_3,D,D p16,349,d_24m,b_crop_row,D_agro,c_fall,0.0572,0.0895,0.0172,0.449,6.7,50.63,0.98,0.4573,2.8484,3.3057,7.36236080178174,41.4,,422246188.55,16052622.06,23144845.6,72063771.87
537,0,D_C_r1,D_C_r1,2019-03-19T00:00:00,2019_3,D,D p17,349,e_C,c_mono,D_c_mono,c_fall,-0.0249,0.1961,0.1696,0.3367,6.2,43.7,1.04,0.582,6.923,7.5049,22.2895752895753,90.7,,775617722.95,48499766.97,76984276.93,101464563.96
538,0,D_C_r2,D_C_r2,2019-03-19T00:00:00,2019_3,D,D p18,349,e_C,c_mono,D_c_mono,c_fall,-0.0225,0.0624,0.0411,0.3866,6.9,42.34,1.04,0.5657,7.5357,8.1014,20.9555095706156,80.9,,763973669.41,34016149.44,90650523.55,85331066.67
539,0,D_C_r3,D_C_r3,2019-03-19T00:00:00,2019_3,D,D p19,349,e_C,c_mono,D_c_mono,c_fall,-0.031,0.2919,0.2479,0.193,6.7,38.59,0.97,0.1932,5.9228,6.116,31.6891191709845,78.2,,889325336.4,35394420.97,103419509.66,76472908.84
540,0,D_C_r4,D_C_r4,2019-03-19T00:00:00,2019_3,D,D p20,349,e_C,c_mono,D_c_mono,c_fall,1.4567,1.9883,0.2059,0.2555,7.3,37.6,,1.2673,4.741,6.0083,23.5158512720157,79.6,,617770004.69,31023300.1,72327041.3,83088182.93
541,0,D_AF_r1_T,D_AF_r1_T,2019-04-15T00:00:00,2019_4,D,D p1,376,a_tree,a_tree_row,D_agro,a_spring,0.0067,0.352,0.2494,1.1767,9.55,58.63,1,5.3988,1.3793,6.7781,5.76026174895895,91.51834646,669.103488635166,1411842076.83,34100556.69,106297044.21,81478970.89
542,0,D_AF_r1_1m,D_AF_r1_1m,2019-04-15T00:00:00,2019_4,D,D p2,376,b_1m,b_crop_row,D_agro,a_spring,0.0063,0.0905,0.0081,0.5265,10.95,56.15,1.16,12.0076,14.3338,26.3414,50.0311490978158,70.54485943,535.702522011438,1232398250.78,45630485.78,113115034.35,39384838.76
543,0,D_AF_r1_7m,D_AF_r1_7m,2019-04-15T00:00:00,2019_4,D,D p3,376,c_7m,b_crop_row,D_agro,a_spring,0.0053,0.1278,0.0709,0.3984,11.5,42.43,0.91,8.1818,6.3978,14.5796,36.5953815261044,82.3089846,536.885889877647,799677523.04,28685131.54,65721321.46,43503608.31
544,0,D_AF_r1_24m,D_AF_r1_24m,2019-04-15T00:00:00,2019_4,D,D p4,376,d_24m,b_crop_row,D_agro,a_spring,0.0318,0.1717,0.0964,0.2384,10.05,45.82,1.32,9.6209,9.8111,19.432,81.510067114094,51.58970494,400.209004067221,915248599.75,28328489.78,77597071.76,90200156.21
545,0,D_AF_r2_T,D_AF_r2_T,2019-04-15T00:00:00,2019_4,D,D p5,376,a_tree,a_tree_row,D_agro,a_spring,-0.0225,0.3189,0.272,0.7815,9.25,58.57,1.08,10.8587,0.6456,11.5043,14.7207933461292,78.76004468,542.445000639112,1163248633.29,45657823.2,62783810.09,101788502.84
546,0,D_AF_r2_1m,D_AF_r2_1m,2019-04-15T00:00:00,2019_4,D,D p6,376,b_1m,b_crop_row,D_agro,a_spring,0.0327,0.0419,0.008,0.1528,9.35,44.61,1.27,7.1035,6.6362,13.7396,89.9188481675393,31.3578138,332.253289333086,1257567026.77,50065621.84,82100390.81,169454336.08
547,0,D_AF_r2_7m,D_AF_r2_7m,2019-04-15T00:00:00,2019_4,D,D p7,376,c_7m,b_crop_row,D_agro,a_spring,0.1125,0.2837,0.106,0.5842,10.35,42.38,1.27,20.6852,5.016,25.7012,43.9938377268059,51.93412087,421.685871496693,1405656679.51,38442928.11,115721116.32,213023854
548,0,D_AF_r2_24m,D_AF_r2_24m,2019-04-15T00:00:00,2019_4,D,D p8,376,d_24m,b_crop_row,D_agro,a_spring,0.2182,0.3817,0.0926,0.2684,9.6,48.11,1.19,19.3539,17.2422,36.5961,136.349105812221,35.93977608,317.74028409091,1003298353.8,32789653.8,88078409.59,151433550.34
549,0,D_AF_r3_T,D_AF_r3_T,2019-04-15T00:00:00,2019_4,D,D p9,376,a_tree,a_tree_row,D_agro,a_spring,0.0319,0.2524,0.151,0.9647,9.35,56.16,1.13,4.0581,1.0902,5.1483,5.33668497978646,95.27599067,602.033342490137,1594105533.37,58288146.48,135742064.89,158000681.38
550,0,D_AF_r3_1m,D_AF_r3_1m,2019-04-15T00:00:00,2019_4,D,D p10,376,b_1m,b_crop_row,D_agro,a_spring,0.0381,0.0503,0.0056,0.1594,9.55,53.42,1.16,23.44,45.0462,68.4863,429.650564617315,,373.811486315053,761647032.51,28795156.19,81798834.59,125286925.06
551,0,D_AF_r3_7m,D_AF_r3_7m,2019-04-15T00:00:00,2019_4,D,D p11,376,c_7m,b_crop_row,D_agro,a_spring,0.0598,0.3192,0.1884,1.2653,12.8,43.13,0.99,1.5532,4.5975,6.1507,4.86106061803525,102.6538396,504.89403855808,759032228.75,37013325.62,23582071.76,113988837.38
552,0,D_AF_r3_24m,D_AF_r3_24m,2019-04-15T00:00:00,2019_4,D,D p12,376,d_24m,b_crop_row,D_agro,a_spring,0.673,0.881,0.0889,0,13.6,49.09,1.16,14.2198,14.8393,29.059,,24.41008575,329.32299235011,566307862.7,13300588,91585710.71,204628868.53
553,0,D_AF_r4_T,D_AF_r4_T,2019-04-15T00:00:00,2019_4,D,D p13,376,a_tree,a_tree_row,D_agro,a_spring,0.0615,0.2159,0.0972,1.4449,13.1,59.32,1.08,4.1229,1.0288,5.1517,3.56543705446744,81.23876869,540.747045228023,1280567781.47,47304060.71,86376927.56,119044447.49
554,0,D_AF_r4_1m,D_AF_r4_1m,2019-04-15T00:00:00,2019_4,D,D p14,376,b_1m,b_crop_row,D_agro,a_spring,0.0258,0.0965,0.0389,1.0552,12.9,46.25,1.28,12.7634,5.6075,18.3709,17.4098749052312,57.83281937,476.373989826699,692344925.51,45384074.97,59502591.34,124278544.06
555,0,D_AF_r4_7m,D_AF_r4_7m,2019-04-15T00:00:00,2019_4,D,D p15,376,c_7m,b_crop_row,D_agro,a_spring,0.2858,0.4165,0.0695,0,13.75,46.13,1.2,7.7633,9.7423,17.5056,,79.91020451,487.907408191093,925719108.29,43807267.09,45754630.88,125159028.37
556,0,D_AF_r4_24m,D_AF_r4_24m,2019-04-15T00:00:00,2019_4,D,D p16,376,d_24m,b_crop_row,D_agro,a_spring,0.5626,0.7468,0.0869,0,11.75,45.83,0.99,27.166,20.2562,47.4222,,37.60130324,322.186142485469,811118916.7,28486638.45,84399363.06,137490470.77
557,0,D_C_r1,D_C_r1,2019-04-15T00:00:00,2019_4,D,D p17,376,e_C,c_mono,D_c_mono,a_spring,0.131,0.3481,0.0089,0.803,11.8,33.48,1,14.4787,33.174,47.6527,59.3433374844334,71.09380236,607.295008270501,916259864.88,56328189.61,134389353.18,190500194.39
558,0,D_C_r2,D_C_r2,2019-04-15T00:00:00,2019_4,D,D p18,376,e_C,c_mono,D_c_mono,a_spring,0.0273,0.0711,0.0052,0.4111,11,30.64,1.01,1.4435,6.4979,7.9414,19.3174410119192,88.23277689,587.072845607434,892485055.34,27992336.05,110796829.03,147479318.03
559,0,D_C_r3,D_C_r3,2019-04-15T00:00:00,2019_4,D,D p19,376,e_C,c_mono,D_c_mono,a_spring,0.0389,0.1684,0.0839,0,10.4,32.92,1.06,8.1844,37.3089,45.4933,,,354.692922830281,1221243119.37,41036522.44,146055523.57,218786766.33
560,0,D_C_r4,D_C_r4,2019-04-15T00:00:00,2019_4,D,D p20,376,e_C,c_mono,D_c_mono,a_spring,0.1179,0.1403,0.0017,0,10.4,32.23,1,5.1547,24.3076,29.4623,,95.20582393,505.983421522934,947849016.01,31763291.95,64536982.74,139168945.31
561,0,D_AF_r1_T,D_AF_r1_T,2019-05-24T00:00:00,2019_5,D,D p1,416,a_tree,a_tree_row,D_agro,a_spring,-0.0223,0.0256,0.0262,2.5102,18.55,64.08,1.22,12.4428,0.4983,12.9411,5.1554059437495,,,1723140328.74,52376079.93,100109033.15,188234800.85
562,0,D_AF_r1_1m,D_AF_r1_1m,2019-05-24T00:00:00,2019_5,D,D p2,416,b_1m,b_crop_row,D_agro,a_spring,-0.0098,0.3508,0.2732,1.8239,18,57.73,1.11,2.3332,0.7088,3.0419,1.66779976972422,,,1706965496.02,81765803.79,106381634.15,233348418.04
563,0,D_AF_r1_7m,D_AF_r1_7m,2019-05-24T00:00:00,2019_5,D,D p3,416,c_7m,b_crop_row,D_agro,a_spring,0.0259,0.4168,0.2983,1.4337,17.6,54.24,1.08,2.4629,1.0244,3.4872,2.43230801422892,,,1029159154.88,38668752,84082314.72,146904400.1
564,0,D_AF_r1_24m,D_AF_r1_24m,2019-05-24T00:00:00,2019_5,D,D p4,416,d_24m,b_crop_row,D_agro,a_spring,0.5774,0.6323,0,1.3696,17.4,52.44,1.14,3.2421,0.6018,3.8438,2.80651285046729,,,1042670614.4,33333117.08,83543673.27,204932332.76
565,0,D_AF_r2_T,D_AF_r2_T,2019-05-24T00:00:00,2019_5,D,D p5,416,a_tree,a_tree_row,D_agro,a_spring,-0.0205,0.1936,0.1628,1.6917,17.2,64.08,1.17,2.997,0.5352,3.5322,2.08795885795354,,,784522757.63,30121707.39,35162113.45,52626925.09
566,0,D_AF_r2_1m,D_AF_r2_1m,2019-05-24T00:00:00,2019_5,D,D p6,416,b_1m,b_crop_row,D_agro,a_spring,-0.0218,0.0732,0.0681,1.1699,17.6,51.91,1.27,1.6366,0.6598,2.2965,1.9629882895974,,,1204446705.82,59751615.4,100164773.49,201348070.68
567,0,D_AF_r2_7m,D_AF_r2_7m,2019-05-24T00:00:00,2019_5,D,D p7,416,c_7m,b_crop_row,D_agro,a_spring,-0.0067,0.0114,0.0071,1.3987,17.65,54.74,1.14,1.9574,0.9632,2.9207,2.08815328519339,,,1100812668.5,54771991.31,81925359.12,233547670.62
568,0,D_AF_r2_24m,D_AF_r2_24m,2019-05-24T00:00:00,2019_5,D,D p8,416,d_24m,b_crop_row,D_agro,a_spring,0.2661,0.424,0.0707,2.3433,18.4,60.45,1.08,4.9294,0.4385,5.368,2.29078649767422,,,1172974336.93,51576832.35,99425900.55,352240860.25
569,0,D_AF_r3_T,D_AF_r3_T,2019-05-24T00:00:00,2019_5,D,D p9,416,a_tree,a_tree_row,D_agro,a_spring,0.0125,0.2245,0.1552,2.0969,18.05,52.65,1.23,3.7846,0.6848,4.4695,2.13147980351948,,,905368181.07,27948060.16,48704043.45,104609173.57
570,0,D_AF_r3_1m,D_AF_r3_1m,2019-05-24T00:00:00,2019_5,D,D p10,416,b_1m,b_crop_row,D_agro,a_spring,-0.0006,0.1111,0.0628,1.4141,17.3,58.3,1.14,2.5458,0.8892,3.4349,2.42903613605827,,,1760889300.29,98628695.54,85906354.43,446971981.36
571,0,D_AF_r3_7m,D_AF_r3_7m,2019-05-24T00:00:00,2019_5,D,D p11,416,c_7m,b_crop_row,D_agro,a_spring,0.1804,0.3324,0.0905,1.7382,18.55,60.57,1.19,1.4858,0.8855,2.3713,1.36422736163848,,,1574513116.31,89367856.37,86799094.04,328677794.36
572,0,D_AF_r3_24m,D_AF_r3_24m,2019-05-24T00:00:00,2019_5,D,D p12,416,d_24m,b_crop_row,D_agro,a_spring,0.8024,1.4236,0.3167,1.6091,18.35,54.58,1.13,3.1766,0.6784,3.8549,2.39568703001678,,,932393957.89,37835437.42,53507378.98,214797005.68
573,0,D_AF_r4_T,D_AF_r4_T,2019-05-24T00:00:00,2019_5,D,D p13,416,a_tree,a_tree_row,D_agro,a_spring,0.0544,0.2026,0.0966,3.5024,18.15,61.83,1.09,5.0441,0.1866,5.2307,1.49346162631338,,,1265041295.07,69767875.22,63880292.57,200772322.09
574,0,D_AF_r4_1m,D_AF_r4_1m,2019-05-24T00:00:00,2019_5,D,D p14,416,b_1m,b_crop_row,D_agro,a_spring,-0.0045,0.0932,0.0659,1.4149,18.25,52.48,1.21,1.0842,0.4698,1.554,1.09831083468796,,,951892466.84,23193855.62,48790580.02,141567372.66
575,0,D_AF_r4_7m,D_AF_r4_7m,2019-05-24T00:00:00,2019_5,D,D p15,416,c_7m,b_crop_row,D_agro,a_spring,0.2786,0.4755,0.1255,2.8446,18.25,55.57,1.2,3.2171,0.7276,3.9447,1.38673275680236,,,1755051859.37,88289739.36,87509346.5,292709094.83
576,0,D_AF_r4_24m,D_AF_r4_24m,2019-05-24T00:00:00,2019_5,D,D p16,416,d_24m,b_crop_row,D_agro,a_spring,0.7438,1.216,0.2849,1.4511,18.3,55.14,1.14,4.0556,1.0036,5.0592,3.4864585486872,,,911483807.01,35611172.03,47606976.77,332641483.24
577,0,D_C_r1,D_C_r1,2019-05-24T00:00:00,2019_5,D,D p17,416,e_C,c_mono,D_c_mono,a_spring,-0.0487,0,0,1.1755,18.4,41.03,1,1.2843,0.5962,1.8805,1.5997447894513,,,1332653858.14,59972865.88,172408750.13,216568788.5
578,0,D_C_r2,D_C_r2,2019-05-24T00:00:00,2019_5,D,D p18,416,e_C,c_mono,D_c_mono,a_spring,0.0132,0.1228,0.0723,1.213,18.4,42.68,0.93,1.716,0.8996,2.6156,2.1563066776587,,,749448362.04,36533152.88,59978179.09,158125822.61
