pid,cc,lon,lat,year
ML_26707_D1,ML,-5.525,13.966667,1980
ML_26707_D2,ML,-5.525,13.966667,1980
ML_26707_D3,ML,-5.525,13.966667,1980
ML_26707_E,ML,-5.983333,14.208333,1980
ML_26707_F,ML,-5.983333,14.208333,1980
ML_26707_F0,ML,-5.525,13.966667,1980
ML_26707_M1,ML,-6.041667,14.241667,1980
ML_26707_M2,ML,-6.041667,14.241667,1980
ML_26707_M3,ML,-6.041667,14.241667,1980
ML_26707_SA,ML,-5.525,13.966667,1980
ML_26707_SE,ML,-5.525,13.966667,1980
ML_27245_JICA1,ML,-5.582833,13.381,2000
ML_27245_JICA10,ML,-6.366667,13.246167,2000
ML_27245_JICA11,ML,-6.305,13.2555,2000
ML_27245_JICA12,ML,-6.297833,13.293333,2000
ML_27245_JICA2,ML,-5.576833,13.375,2000
ML_27245_JICA3,ML,-5.972,13.363833,2000
ML_27245_JICA4,ML,-5.929,13.350667,2000
ML_27245_JICA5,ML,-5.928167,13.353833,2000
ML_27245_JICA6,ML,-5.980833,13.354833,2000
ML_27245_JICA7,ML,-5.836333,13.345667,2000
ML_27245_JICA8,ML,-6.352333,13.256667,2000
ML_27245_JICA9,ML,-6.347167,13.244333,2000
ML_33835_001,ML,-9.053448,12.627074,1976
ML_33835_002,ML,-9.358652,12.849147,1976
ML_33835_003,ML,-9.465995,12.79047,1976
ML_33835_005,ML,-9.025708,12.625265,1976
ML_33835_006,ML,-9.037317,12.62828,1976
ML_33835_007,ML,-9.235615,12.690304,1976
ML_33835_008,ML,-9.217975,12.687439,1976
ML_33835_009,ML,-9.464171,13.027062,1976
ML_33835_010,ML,-9.23252,13.135203,1976
ML_33835_011,ML,-9.228539,13.142667,1976
ML_33835_013,ML,-9.088839,13.241017,1976
ML_33835_014,ML,-9.08446,13.255895,1975
ML_33835_015,ML,-9.184295,12.959068,1976
ML_33835_016,ML,-9.20314,13.001282,1976
ML_33835_017,ML,-9.214749,12.975803,1976
ML_33835_018,ML,-9.215654,12.973843,1976
ML_33835_019,ML,-9.212789,12.968566,1976
ML_33835_020,ML,-9.451984,13.322324,1976
ML_33835_021,ML,-9.559316,13.34285,1976
ML_33835_022,ML,-9.537422,13.357031,1976
ML_33835_023,ML,-9.490374,13.094898,1976
ML_33835_024,ML,-9.489379,13.103108,1976
ML_33835_025,ML,-9.824,13.405833,1976
ML_33835_026,ML,-9.860555,13.47011,1976
ML_33835_027,ML,-9.881603,13.487549,1976
ML_33835_028,ML,-9.874687,13.480183,1976
ML_33835_029,ML,-9.870928,13.461841,1976
ML_33835_030,ML,-9.735936,12.97324,1976
ML_33835_031,ML,-9.729001,12.976406,1976
ML_33835_032,ML,-9.609897,13.187774,1976
ML_33835_033,ML,-8.883897,12.846755,1976
ML_33835_034,ML,-8.871904,12.814061,1976
ML_33835_035,ML,-9.029526,13.041406,1976
ML_33835_036,ML,-8.994411,12.980822,1976
ML_33835_037,ML,-8.986042,12.963099,1976
ML_33835_038,ML,-8.99579,12.96044,1976
ML_33835_039,ML,-9.349629,13.368476,1976
ML_33835_040,ML,-9.274542,13.065291,1976
ML_33835_041,ML,-9.288972,13.071262,1976
ML_33835_042,ML,-9.407786,13.002789,1976
ML_33835_043,ML,-9.410499,13.006408,1976
ML_33835_044,ML,-9.479096,13.0346,1976
ML_33835_045,ML,-9.496344,12.623757,1976
ML_33835_046,ML,-9.505476,12.543778,1976
ML_33835_047,ML,-9.504732,12.551213,1976
ML_33835_048,ML,-9.754055,12.463099,1976
ML_33835_049,ML,-9.775173,12.434843,1976
ML_33835_050,ML,-9.943208,12.262228,1976
ML_33835_051,ML,-9.998827,12.291674,1976
ML_33835_052,ML,-10.031843,12.310412,1976
ML_33835_053,ML,-10.259631,12.548269,1976
ML_33835_054,ML,-10.260524,12.545592,1976
ML_33835_055,ML,-9.941081,12.519715,1976
ML_33835_056,ML,-9.936322,12.521946,1976
ML_33835_057,ML,-9.830258,12.554515,1976
ML_33835_058,ML,-9.826242,12.556448,1976
ML_33835_059,ML,-9.918735,12.763333,1976
ML_33835_060,ML,-9.830569,12.618782,1976
ML_33835_061,ML,-9.826197,12.612902,1976
ML_33835_062,ML,-9.814642,12.598059,1976
ML_33835_063,ML,-9.837203,12.395061,1976
ML_33835_064,ML,-9.83051,12.399374,1976
ML_33835_065,ML,-9.819059,12.40101,1976
ML_33835_066,ML,-9.835121,12.387774,1976
ML_33835_067,ML,-9.288723,13.259875,1976
ML_33835_068,ML,-9.294694,13.259129,1976
ML_33835_069,ML,-9.300417,13.257885,1976
ML_33835_070,ML,-9.300914,13.261866,1976
ML_33835_071,ML,-9.304646,13.266095,1976
ML_33835_072,ML,-9.313354,13.272315,1976
ML_33835_073,ML,-9.372792,13.250172,1976
ML_33835_074,ML,-9.403892,13.255397,1976
ML_33835_075,ML,-9.410858,13.258383,1976
ML_33835_076,ML,-9.489379,13.109079,1976
ML_33835_077,ML,-9.487637,13.121519,1976
ML_33835_078,ML,-9.465992,13.145404,1976
ML_33835_079,ML,-9.463753,13.149384,1976
ML_33835_080,ML,-9.456139,13.159087,1976
ML_33835_081,ML,-9.454647,13.164312,1976
ML_33835_082,ML,-9.459274,13.167298,1976
ML_33835_083,ML,-9.458743,13.024499,1976
ML_33835_084,ML,-9.455276,13.023142,1976
ML_33835_085,ML,-9.45211,13.021936,1976
ML_33835_086,ML,-9.45,13.02,1976
ML_33835_087,ML,-9.433415,13.017413,1976
ML_33835_088,ML,-9.453552,13.036679,1976
ML_33835_089,ML,-9.446187,13.037674,1976
ML_33835_090,ML,-9.955823,12.827859,1976
ML_33835_091,ML,-9.950019,12.839649,1976
ML_33835_092,ML,-10.220155,12.801325,1976
ML_33835_093,ML,-10.188193,12.79831,1976
ML_33835_094,ML,-10.002665,12.865128,1976
ML_33835_095,ML,-10.024375,12.862866,1976
ML_33835_096,ML,-10.067523,12.846283,1976
ML_33835_097,ML,-10.059201,12.849449,1976
ML_33835_098,ML,-8.250897,13.08053,1976
ML_33835_099,ML,-8.497895,13.338142,1976
ML_33835_100,ML,-8.14089,13.303678,1976
ML_33835_101,ML,-8.143701,13.308509,1976
ML_33835_105,ML,-8.427275,13.034932,1976
ML_33835_110,ML,-8.352029,13.1346,1976
ML_33835_111,ML,-8.35187,13.086539,1976
ML_33835_112,ML,-8.347468,13.091774,1976
ML_33835_114,ML,-8.342764,13.144064,1976
ML_33835_115,ML,-8.340895,13.143905,1976
ML_33835_116,ML,-8.341054,13.146172,1976
ML_33835_117,ML,-8.340497,13.150427,1976
ML_33835_118,ML,-8.341094,13.155795,1976
ML_33835_119,ML,-8.342167,13.157227,1976
ML_33835_120,ML,-8.341651,13.160646,1976
ML_33835_121,ML,-8.335606,13.138361,1976
ML_33835_122,ML,-8.233776,13.019862,1976
ML_33835_123,ML,-9.919264,13.222794,1976
ML_33835_124,ML,-9.928134,13.201295,1976
ML_33835_127,ML,-9.020613,12.953915,1976
ML_33835_128,ML,-9.2149,12.957862,1976
ML_33835_129,ML,-9.474423,13.00098,1976
ML_33835_133,ML,-9.395438,12.940811,1976
ML_33835_135,ML,-9.360763,12.857288,1976
ML_33835_136,ML,-9.341239,12.782932,1976
ML_33835_137,ML,-9.266687,12.742829,1976
ML_33835_138,ML,-9.457854,12.801174,1976
ML_33835_139,ML,-9.463583,12.794692,1976
ML_33835_140,ML,-9.466312,12.878395,1976
ML_33835_141,ML,-9.471287,12.883219,1976
ML_33835_142,ML,-9.469779,12.887742,1976
ML_33835_143,ML,-9.473096,12.887592,1976
ML_33835_144,ML,-9.724327,12.979723,1976
ML_33835_145,ML,-9.73277,12.975803,1976
ML_33835_146,ML,-9.539785,13.041904,1976
ML_33835_149,ML,-9.474202,13.087185,1976
ML_33835_150,ML,-9.474451,13.084199,1976
ML_33835_151,ML,-9.468392,13.08209,1976
ML_33835_152,ML,-9.378387,12.981532,1976
ML_33968_CIN_Sa91,ML,-5.918889,13.167222,1991
ML_33968_CIN_Sa92,ML,-5.918889,13.167222,1992
ML_33968_CIN_Sa93,ML,-5.918889,13.167222,1993
ML_33968_CIN_SaLi91,ML,-5.918889,13.167222,1991
ML_33968_CIN_SaLi93,ML,-5.918889,13.167222,1993
ML_33968_NTA_SaLi92,ML,-5.7,12.583333,1992
ML_33968_NTA_SaLi93,ML,-5.7,12.583333,1993
ML_33968_NTA_SaLi94,ML,-5.7,12.583333,1994
ML_33968_NTA_SaLi94B,ML,-5.7,12.583333,1994
ML_7076_001,ML,-10.462,14.2475,1977
ML_7076_002,ML,-10.2899,14.723,1977
ML_7076_299,ML,-8.587,15.5,1977
ML_7076_299B,ML,-8.5865,15.5,1977
ML_7076_305,ML,-8.5849,15.3477,1977
ML_7076_307,ML,-8.60386,15.4515,1977
ML_7076_700,ML,-8.3652,14.4477,1977
ML_7076_704,ML,-8.32577,14.44766,1977
ML_7076_705,ML,-8.30365,14.4455,1977
ML_7076_715,ML,-9.61355,15.2111,1977
ML_7076_716,ML,-9.5798,15.1463,1977
ML_7076_721,ML,-9.55,15.09,1977
ML_7076_722,ML,-9.5225,15.106,1977
ML_7076_725,ML,-9.645,15.083,1977
ML_7076_730,ML,-9.65,15.11,1977
ML_7076_732,ML,-9.527,15.2613,1977
ML_7076_745,ML,-9.716,15.264,1977
ML_7076_764,ML,-9.473,15.336,1977
ML_7076_793,ML,-8.5,15.2,1977
ML_7076_794,ML,-8.512,15.249,1977
ML_7076_812,ML,-8.63,15.19,1977
ML_7076_813,ML,-8.62,15.249,1977
ML_7076_841,ML,-9.92,15.085,1977
ML_7076_844,ML,-9.989,15.123,1977
ML_7076_856,ML,-9.072,14.392,1977
ML_7076_862,ML,-10.387,14.3225,1977
ML_8289_D1,ML,-5.8625,14.308333,1977
ML_8289_L1,ML,-5.825,14.345833,1977
ML_8289_S1,ML,-5.8625,14.345833,1977
ML_8289_S2,ML,-5.804167,14.375,1977
ML_925_010,ML,-7.927114,12.660897,1955
ML_925_020,ML,-7.9338,12.663261,1955
ML_925_030,ML,-7.93535,12.655267,1955
ML_925_040,ML,-7.935836,12.655958,1955
ML_925_050,ML,-7.93585,12.656708,1955
ML_925_060,ML,-7.944764,12.654144,1955
ML_925_070,ML,-7.943311,12.653217,1955
ML_925_080,ML,-7.956233,12.659736,1955
ML_925_090,ML,-7.953178,12.658669,1955
ML_925_100,ML,-7.952406,12.654781,1955
ML_925_110,ML,-7.944136,12.648172,1955
ML_925_120,ML,-7.943494,12.643922,1955
ML_925_130,ML,-7.946172,12.645736,1955
ML_925_140,ML,-7.920308,12.651208,1955
ML_925_150,ML,-7.943,12.64,1955
ML_925_160,ML,-7.918014,12.647911,1955
ML_925_170,ML,NA,NA,1955
ML_925_190,ML,-7.909678,12.650736,1955
ML_isis_8,ML,NA,NA,NA
ML_Sotuba001_MTL1,ML,-10.465,13.198,1983
ML_Sotuba001_MTL12,ML,-10.465,13.198,1983
ML_Sotuba001_MTL13,ML,-10.465,13.198,1983
ML_Sotuba001_MTL14,ML,-10.465,13.198,1983
ML_Sotuba001_MTL17,ML,-10.465,13.198,1983
ML_Sotuba001_MTL2,ML,-10.465,13.198,1983
ML_Sotuba001_MTL20,ML,-10.465,13.198,1983
ML_Sotuba001_MTL22,ML,-10.465,13.198,1983
ML_Sotuba001_MTL29,ML,-10.465,13.198,1983
ML_Sotuba001_MTL3,ML,-10.465,13.198,1983
ML_Sotuba001_MTL32,ML,-10.465,13.198,1983
ML_Sotuba001_MTL33,ML,-10.465,13.198,1983
ML_Sotuba001_MTL37,ML,-10.465,13.198,1983
ML_Sotuba001_MTL39,ML,-10.465,13.198,1983
ML_Sotuba001_MTL4,ML,-10.465,13.198,1983
ML_Sotuba001_MTL40,ML,-10.465,13.198,1983
ML_Sotuba001_MTL42,ML,-10.465,13.198,1983
ML_Sotuba001_MTL47,ML,-10.465,13.198,1983
ML_Sotuba001_MTL5,ML,-10.465,13.198,1983
ML_Sotuba001_MTL52,ML,-10.465,13.198,1983
ML_Sotuba001_MTL54,ML,-10.465,13.198,1983
ML_Sotuba001_MTL57,ML,-10.465,13.198,1983
ML_Sotuba001_MTL58,ML,-10.465,13.198,1983
ML_Sotuba001_MTL60,ML,-10.465,13.198,1983
ML_Sotuba001_MTL64,ML,-10.465,13.198,1983
ML_Sotuba001_MTL7,ML,-10.465,13.198,1983
ML_Sotuba001_MTL73,ML,-10.465,13.198,1983
ML_Sotuba001_MTL76,ML,-10.465,13.198,1983
ML_Sotuba001_MTL77,ML,-10.465,13.198,1983
ML_Sotuba001_MTL78,ML,-10.465,13.198,1983
ML_Sotuba001_MTL79,ML,-10.465,13.198,1983
ML_Sotuba001_MTL8,ML,-10.465,13.198,1983
ML_Sotuba005_DAP20,ML,-5.665,11.608,1986
ML_Sotuba005_DAP32,ML,-5.665,11.608,1986
ML_Sotuba005_DAP40,ML,-5.665,11.608,1986
ML_Sotuba005_DAP53,ML,-5.665,11.608,1986
ML_Sotuba005_DAP66,ML,-5.665,11.608,1986
ML_Sotuba005_DBP6,ML,-5.665,11.608,1986
ML_Sotuba005_DCP2,ML,-5.665,11.608,1986
ML_Sotuba005_DCP22,ML,-5.665,11.608,1986
ML_Sotuba005_DCP23,ML,-5.665,11.608,1986
ML_Sotuba005_DCP28,ML,-5.665,11.608,1986
ML_Sotuba005_DCP46,ML,-5.665,11.608,1986
ML_Sotuba005_DCP52,ML,-5.665,11.608,1986
ML_Sotuba005_DCP58,ML,-5.665,11.608,1986
ML_Sotuba005_DCP9,ML,-5.665,11.608,1986
ML_Sotuba005_DDP40,ML,-5.665,11.608,1986
ML_Sotuba005_DDP42,ML,-5.665,11.608,1986
ML_Sotuba005_DEP13,ML,-5.665,11.608,1986
ML_Sotuba005_DFP57,ML,-5.665,11.608,1986
ML_Sotuba005_DFP66,ML,-5.665,11.608,1986
ML_Sotuba005_DGP34,ML,-5.665,11.608,1986
ML_Sotuba005_DGP47,ML,-5.665,11.608,1986
ML_Sotuba005_DGP52,ML,-5.665,11.608,1986
ML_Sotuba005_DGP63,ML,-5.665,11.608,1986
ML_Sotuba005_DHP20,ML,-5.665,11.608,1986
ML_Sotuba005_DIP27,ML,-5.665,11.608,1986
ML_Sotuba005_DIP35,ML,-5.665,11.608,1986
ML_Sotuba005_DIP40,ML,-5.665,11.608,1986
ML_Sotuba005_DLP40,ML,-5.665,11.608,1986
ML_Sotuba005_DLP64,ML,-5.665,11.608,1986
ML_Sotuba005_DLP67,ML,-5.665,11.608,1986
ML_Sotuba005_L0P12,ML,-5.665,11.608,1986
ML_Sotuba005_LAP21,ML,-5.665,11.608,1986
ML_Sotuba005_LAP5,ML,-5.665,11.608,1986
ML_Sotuba005_LAP6,ML,-5.665,11.608,1986
ML_Sotuba005_LBP2,ML,-5.665,11.608,1986
ML_Sotuba005_LBP6,ML,-5.665,11.608,1986
ML_Sotuba005_LCP21,ML,-5.665,11.608,1986
ML_Sotuba005_LCP23,ML,-5.665,11.608,1986
ML_Sotuba005_LCP7,ML,-5.665,11.608,1986
ML_Sotuba005_LDP5,ML,-5.665,11.608,1986
ML_Sotuba005_LEP17,ML,-5.665,11.608,1986
ML_Sotuba005_LEP6,ML,-5.665,11.608,1986
ML_Sotuba005_LFP19,ML,-5.665,11.608,1986
ML_Sotuba005_LGP1,ML,-5.665,11.608,1986
ML_Sotuba005_LGP11,ML,-5.665,11.608,1986
ML_Sotuba005_LGP5,ML,-5.665,11.608,1986
ML_Sotuba005_LHP14,ML,-5.665,11.608,1986
ML_Sotuba005_LHP3,ML,-5.665,11.608,1986
ML_Sotuba005_LHP8,ML,-5.665,11.608,1986
ML_Sotuba005_LKP6,ML,-5.665,11.608,1986
ML_Sotuba005_LLP4,ML,-5.665,11.608,1986
ML_Sotuba005_LMP7,ML,-5.665,11.608,1986
ML_Sotuba005_LNP9,ML,-5.665,11.608,1986
ML_Sotuba005_LPP11,ML,-5.665,11.608,1986
ML_Sotuba005_PK5,ML,-5.665,11.608,1986
ML_Sotuba005_Z2,ML,-5.665,11.608,1986
ML_Sotuba005_Z23,ML,-5.665,11.608,1986
ML_Sotuba005_Z25,ML,-5.665,11.608,1986
ML_Sotuba005_Z27,ML,-5.665,11.608,1986
ML_Sotuba005_Z5,ML,-5.665,11.608,1986
ML_Sotuba005_Z6,ML,-5.665,11.608,1986
ML_Sotuba005_Z8,ML,-5.665,11.608,1986
ML_Sotuba006_SKO1,ML,-7.474,11.39,1984
ML_Sotuba006_SKO13,ML,-7.474,11.39,1984
ML_Sotuba006_SKO14,ML,-7.474,11.39,1984
ML_Sotuba006_SKO15,ML,-7.474,11.39,1984
ML_Sotuba006_SKO16,ML,-7.474,11.39,1984
ML_Sotuba006_SKO18,ML,-7.474,11.39,1984
ML_Sotuba006_SKO22,ML,-7.474,11.39,1984
ML_Sotuba006_SKO23,ML,-7.474,11.39,1984
ML_Sotuba006_SKO24,ML,-7.474,11.39,1984
ML_Sotuba006_SKO31,ML,-7.474,11.39,1984
ML_Sotuba006_SKO33,ML,-7.474,11.39,1984
ML_Sotuba006_SKO35,ML,-7.474,11.39,1984
ML_Sotuba006_SKO37,ML,-7.474,11.39,1984
ML_Sotuba006_SKO40,ML,-7.474,11.39,1984
ML_Sotuba006_SKO41,ML,-7.474,11.39,1984
ML_Sotuba006_SKO7,ML,-7.474,11.39,1984
ML_Sotuba006_SKO9,ML,-7.474,11.39,1984
ML_Sotuba013_BA31,ML,-8.584,12.883,1983
ML_Sotuba013_BA312,ML,-8.584,12.883,1983
ML_Sotuba013_BA313,ML,-8.584,12.883,1983
ML_Sotuba013_BA32,ML,-8.584,12.883,1983
ML_Sotuba013_BA33,ML,-8.584,12.883,1983
ML_Sotuba013_BA34,ML,-8.584,12.883,1983
ML_Sotuba013_BA35,ML,-8.584,12.883,1983
ML_Sotuba013_BA37,ML,-8.584,12.883,1983
ML_Sotuba013_BS21,ML,-8.51,12.96,1983
ML_Sotuba013_BS210,ML,-8.51,12.96,1983
ML_Sotuba013_BS211,ML,-8.51,12.96,1983
ML_Sotuba013_BS214,ML,-8.51,12.96,1983
ML_Sotuba013_BS215,ML,-8.51,12.96,1983
ML_Sotuba013_BS218,ML,-8.51,12.96,1983
ML_Sotuba013_BS219,ML,-8.51,12.96,1983
ML_Sotuba013_BS222,ML,-8.51,12.96,1983
ML_Sotuba013_BS223,ML,-8.51,12.96,1983
ML_Sotuba013_BS227,ML,-8.51,12.96,1983
ML_Sotuba013_BS229,ML,-8.51,12.96,1983
ML_Sotuba013_BS23,ML,-8.51,12.96,1983
ML_Sotuba013_BS231,ML,-8.51,12.96,1983
ML_Sotuba013_BS233,ML,-8.51,12.96,1983
ML_Sotuba013_BS24,ML,-8.51,12.96,1983
ML_Sotuba013_BS26,ML,-8.51,12.96,1983
ML_Sotuba013_BS28,ML,-8.51,12.96,1983
ML_Sotuba013_NF41,ML,-8.67,12.913,1983
ML_Sotuba013_NF44,ML,-8.67,12.913,1983
ML_Sotuba013_NF46,ML,-8.67,12.913,1983
ML_Sotuba013_NF48,ML,-8.67,12.913,1983
ML_Sotuba013_NG11,ML,-8.433,12.85,1983
ML_Sotuba013_NG12,ML,-8.433,12.85,1983
ML_Sotuba013_NG14,ML,-8.433,12.85,1983
ML_Sotuba013_NG16,ML,-8.433,12.85,1983
ML_Sotuba013_NG17,ML,-8.433,12.85,1983
ML_Sotuba025_NTA01,ML,NA,NA,1994
ML_Sotuba025_NTA02,ML,NA,NA,1994
ML_Sotuba026_L0200,ML,-7.017,12.693,1994
ML_Sotuba026_L2300,ML,-7.017,12.693,1994
ML_Sotuba026_L3150,ML,-7.017,12.693,1994
ML_Sotuba026_L3350,ML,-7.017,12.693,1994
ML_Sotuba026_L4100,ML,-7.017,12.693,1994
ML_Sotuba026_L5250,ML,-7.017,12.693,1994
ML_Sotuba026_L6100,ML,-7.017,12.693,1994
ML_Sotuba026_L6300,ML,-7.017,12.693,1994
ML_Sotuba027_TL0400,ML,NA,NA,1994
ML_Sotuba027_TL1150,ML,NA,NA,1994
ML_Sotuba027_TL1300,ML,NA,NA,1994
ML_Sotuba027_TL2300,ML,NA,NA,1994
ML_Sotuba027_TL3250,ML,NA,NA,1994
ML_Sotuba027_TL5600,ML,NA,NA,1994
ML_Sotuba028_10G011,ML,-6.166667,14.25,1993
ML_Sotuba028_11G011,ML,-6.166667,14.25,1993
ML_Sotuba028_12G011,ML,-6.166667,14.25,1993
ML_Sotuba028_13G011,ML,-6.166667,14.25,1993
ML_Sotuba028_14G011,ML,-6.166667,14.25,1993
ML_Sotuba028_1G011,ML,-6.166667,14.25,1993
ML_Sotuba028_2G011,ML,-6.166667,14.25,1993
ML_Sotuba028_3G011,ML,-6.166667,14.25,1993
ML_Sotuba028_4G011,ML,-6.166667,14.25,1993
ML_Sotuba028_5G011,ML,-6.166667,14.25,1993
ML_Sotuba028_7G011,ML,-6.166667,14.25,1993
ML_Sotuba028_8G011,ML,-6.166667,14.25,1993
ML_Sotuba029_1,ML,0.47,15.66,1978
ML_Sotuba029_100,ML,0.47,15.66,1978
ML_Sotuba029_108,ML,0.47,15.66,1978
ML_Sotuba029_12,ML,0.47,15.66,1978
ML_Sotuba029_124,ML,0.47,15.66,1978
ML_Sotuba029_130,ML,0.47,15.66,1978
ML_Sotuba029_140,ML,0.47,15.66,1978
ML_Sotuba029_145,ML,0.47,15.66,1978
ML_Sotuba029_151,ML,0.47,15.66,1978
ML_Sotuba029_158,ML,0.47,15.66,1978
ML_Sotuba029_167,ML,0.47,15.66,1978
ML_Sotuba029_17,ML,0.47,15.66,1978
ML_Sotuba029_22,ML,0.47,15.66,1978
ML_Sotuba029_35,ML,0.47,15.66,1978
ML_Sotuba029_43,ML,0.47,15.66,1978
ML_Sotuba029_55,ML,0.47,15.66,1978
ML_Sotuba029_63,ML,0.47,15.66,1978
ML_Sotuba029_65,ML,0.47,15.66,1978
ML_Sotuba029_85,ML,0.47,15.66,1978
ML_Sotuba030_101D92,ML,-6.002222,14.317778,1991
ML_Sotuba030_106D92,ML,-6.002222,14.317778,1991
ML_Sotuba030_107D92,ML,-5.995278,14.314444,1991
ML_Sotuba030_108D92,ML,-5.993611,14.317222,1991
ML_Sotuba030_109D92,ML,-5.990278,14.315556,1991
ML_Sotuba030_10D92,ML,-5.990556,14.291111,1991
ML_Sotuba030_111D92,ML,-5.983611,14.312778,1991
ML_Sotuba030_112D92,ML,-6.000556,14.283889,1991
ML_Sotuba030_113D92,ML,-5.998611,14.33,1991
ML_Sotuba030_114D92,ML,-5.996944,14.325,1991
ML_Sotuba030_115D92,ML,-5.994167,14.33,1991
ML_Sotuba030_116D92,ML,-5.991667,14.326667,1991
ML_Sotuba030_117D92,ML,-5.983056,14.326111,1991
ML_Sotuba030_118D92,ML,-5.996944,14.319722,1991
ML_Sotuba030_119D92,ML,-5.995833,14.341389,1991
ML_Sotuba030_11D92,ML,-5.985,14.286944,1991
ML_Sotuba030_120D92,ML,-5.987222,14.341111,1991
ML_Sotuba030_121D92,ML,-5.975278,14.334722,1991
ML_Sotuba030_122D92,ML,NA,NA,1991
ML_Sotuba030_123D92,ML,-5.983611,14.351944,1991
ML_Sotuba030_124D92,ML,-5.9825,14.345278,1991
ML_Sotuba030_125D92,ML,-5.98,14.35,1991
ML_Sotuba030_126D92,ML,-5.973333,14.346667,1991
ML_Sotuba030_127D92,ML,-5.9725,14.339444,1991
ML_Sotuba030_128D92,ML,-5.9825,14.045556,1991
ML_Sotuba030_129D92,ML,-5.979167,14.360556,1991
ML_Sotuba030_12D92,ML,-5.916944,14.348889,1991
ML_Sotuba030_130D92,ML,-5.981944,14.339444,1991
ML_Sotuba030_131D92,ML,-5.976111,14.358056,1991
ML_Sotuba030_132D92,ML,-5.983056,14.326111,1991
ML_Sotuba030_133D92,ML,-5.966667,14.350278,1991
ML_Sotuba030_134D92,ML,-5.966389,14.361389,1991
ML_Sotuba030_135D92,ML,-5.963889,14.354722,1991
ML_Sotuba030_136D92,ML,-5.963056,14.355833,1991
ML_Sotuba030_137D92,ML,-5.936944,14.388333,1991
ML_Sotuba030_1380D92,ML,-5.931111,14.383889,1991
ML_Sotuba030_139D92,ML,-5.935556,14.394167,1991
ML_Sotuba030_13D92,ML,-6.001944,14.311944,1991
ML_Sotuba030_140D92,ML,-6.043333,14.250833,1991
ML_Sotuba030_141D92,ML,-5.921944,14.373056,1991
ML_Sotuba030_142D92,ML,-5.919167,14.381111,1991
ML_Sotuba030_143D92,ML,-5.916944,14.386111,1991
ML_Sotuba030_144D92,ML,-5.907778,14.389444,1991
ML_Sotuba030_145D92,ML,-5.904444,14.383889,1991
ML_Sotuba030_146D92,ML,-5.905,14.387778,1991
ML_Sotuba030_147D92,ML,-5.915,14.397778,1991
ML_Sotuba030_148D92,ML,-5.911389,14.399167,1991
ML_Sotuba030_149D92,ML,-5.909444,14.395833,1991
ML_Sotuba030_14D92,ML,-5.993889,14.302778,1991
ML_Sotuba030_150D92,ML,-5.901389,14.39,1991
ML_Sotuba030_152D92,ML,-5.927778,14.398611,1991
ML_Sotuba030_153D92,ML,-5.922222,14.397222,1991
ML_Sotuba030_154D92,ML,-5.921111,14.400833,1991
ML_Sotuba030_155D92,ML,-5.924167,14.419722,1991
ML_Sotuba030_156D92,ML,-5.914444,14.418889,1991
ML_Sotuba030_159D92,ML,-5.928333,14.431944,1991
ML_Sotuba030_15D92,ML,-5.985,14.292778,1991
ML_Sotuba030_160D92,ML,-5.915278,14.438333,1991
ML_Sotuba030_161D92,ML,-5.910833,14.4225,1991
ML_Sotuba030_162D92,ML,-5.903333,14.433889,1991
ML_Sotuba030_163D92,ML,-5.904722,14.436944,1991
ML_Sotuba030_165D92,ML,-5.914167,14.4425,1991
ML_Sotuba030_166D92,ML,-5.907778,14.449167,1991
ML_Sotuba030_167D92,ML,-5.907778,14.4425,1991
ML_Sotuba030_168D92,ML,-5.900278,14.440833,1991
ML_Sotuba030_169D92,ML,-5.881111,14.445,1991
ML_Sotuba030_16D92,ML,-5.988889,14.310556,1991
ML_Sotuba030_170D92,ML,-5.900278,14.460556,1991
ML_Sotuba030_171D92,ML,-5.886667,14.455556,1991
ML_Sotuba030_172D92,ML,-5.9175,14.463333,1991
ML_Sotuba030_173D92,ML,-5.926667,14.465,1991
ML_Sotuba030_175D92,ML,-5.921944,14.482778,1991
ML_Sotuba030_178D92,ML,-5.938333,14.4875,1991
ML_Sotuba030_179D92,ML,-5.968056,14.383333,1991
ML_Sotuba030_17D92,ML,-5.9625,14.3625,1991
ML_Sotuba030_180D92,ML,-5.963056,14.393056,1991
ML_Sotuba030_181D92,ML,-5.958611,14.397778,1991
ML_Sotuba030_184D92,ML,-5.938333,14.417222,1991
ML_Sotuba030_185D92,ML,-5.942778,14.426944,1991
ML_Sotuba030_186D92,ML,-5.948333,14.430556,1991
ML_Sotuba030_187D92,ML,-5.932778,14.434167,1991
ML_Sotuba030_188D92,ML,-5.931667,14.426667,1991
ML_Sotuba030_189D92,ML,-5.933611,14.445278,1991
ML_Sotuba030_18D92,ML,-5.951944,14.354444,1991
ML_Sotuba030_190D92,ML,-5.945278,14.449722,1991
ML_Sotuba030_191D92,ML,-5.9525,14.451389,1991
ML_Sotuba030_194D92,ML,-5.938611,14.438611,1991
ML_Sotuba030_195D92,ML,-5.941944,14.435278,1991
ML_Sotuba030_196D92,ML,-5.945556,14.447222,1991
ML_Sotuba030_197D92,ML,-5.956389,14.447222,1991
ML_Sotuba030_198D92,ML,-5.943611,14.442222,1991
ML_Sotuba030_199D92,ML,-5.951111,14.446944,1991
ML_Sotuba030_19D92,ML,NA,NA,1991
ML_Sotuba030_1D92,ML,NA,NA,1991
ML_Sotuba030_201D92,ML,-5.945278,14.456667,1991
ML_Sotuba030_202D92,ML,-5.933333,14.454444,1991
